"macrozona","nombre","marca","codigo","n","precio_compra_prom","precio_compra_std","margen_error_compra","precio_compra_sup","precio_compra_inf","perc_error_compra","precio_venta_prom","precio_venta_std","margen_error_venta","precio_venta_sup","precio_venta_inf","perc_error_venta"
MACROZONA_5,MONSTER ENERGY ULTRA ZERO 473ML,MONSTER,"070847021964",15,1175.07,152.1,76.97,1252.04,1098.09,6.551,1579.33,101.31,51.27,1630.6,1528.06,3.246
MACROZONA_5,CERVEZA STELLA ARTOIS LATA PACK 6 X 473 ML,STELLA ARTOIS,"7802130001765",3,3714.00,185.98,210.45,3924.45,3503.55,5.667,4866.67,208.17,235.56,5102.23,4631.1,4.84
MACROZONA_2,BEBIDA FANTA NARANJA 3 L,FANTA,"7801610002650",8,1757.63,194.52,134.79,1892.42,1622.83,7.669,2407.50,120.8,83.71,2491.21,2323.79,3.477
MACROZONA_6,DESODORANTE LADY SPEED STICK WILD FRESSIA 45 GR,LADY SPEED STICK,"7509546004471",2,1695.00,148.49,205.8,1900.8,1489.2,12.142,2795.00,134.35,186.2,2981.2,2608.8,6.662
MACROZONA_4,GALLETA AVENA CHOCOLATE 1P 175G G NUTRABIEN,NUTRABIEN,"7803525999780",5,961.60,44.01,38.58,1000.18,923.02,4.012,1398.00,75.96,66.58,1464.58,1331.42,4.763
MACROZONA_4,LECHE CHOCOLATE ORIGINAL COLUN 1 L,COLUN,"7802920007120",21,912.76,134.76,57.64,970.4,855.12,6.315,1303.71,100.7,43.07,1346.78,1260.64,3.304
MACROZONA_2,INSECTICIDA RAID AEROSOL MAX MATA ARANAS 235 CC,RAID,"7790520002266",3,1782.00,163.01,184.46,1966.46,1597.54,10.351,2666.67,152.75,172.86,2839.52,2493.81,6.482
MACROZONA_6,"NÉCTAR ANDINA DEL VALLE PIÑA 1,5 L",ANDINA DEL VALLE,"7802820700251",3,964.67,101.71,115.1,1079.76,849.57,11.931,1466.67,76.38,86.43,1553.09,1380.24,5.893
MACROZONA_4,HELADO SAVORY SELVA NEGRA 1L,SAVORY,"7613287221551",17,1928.47,235.39,111.9,2040.37,1816.57,5.802,2820.53,182.27,86.64,2907.17,2733.89,3.072
MACROZONA_3,GASEOSA CRUSH ORANGE 350CC (LATA),CRUSH,"7801620330132",2,488.50,30.41,42.14,530.64,446.36,8.626,824.50,36.06,49.98,874.48,774.52,6.062
MACROZONA_5,VINO CARMENERE DOÑA DOMINGA VIÑA CASA SILVA 750 CC,DOÑA DOMINGA,"7804454001001",2,2511.00,248.9,344.96,2855.96,2166.04,13.738,3500.00,0.0,0.0,3500.0,3500.0,0.0
MACROZONA_6,MOUSSE EL MANJAR NESTLE 70 GR,EL MANJAR,"7613038649191",4,483.00,35.37,34.67,517.67,448.33,7.177,734.75,72.04,70.6,805.35,664.15,9.609
MACROZONA_4,LECHE SEMIDESCREMADA SIN LACTOSA SURLAT 1 L,SURLAT,"7808709500790",6,795.67,42.51,34.02,829.69,761.65,4.275,1148.33,124.97,99.99,1248.33,1048.34,8.708
MACROZONA_4,PISTACHOS SEMBRASOL 40G, ,"7804612220213",11,982.82,74.63,44.1,1026.92,938.71,4.488,1366.27,107.88,63.75,1430.03,1302.52,4.666
MACROZONA_5,FRUNA GALLETA TABLETON 50GR,FRUNA,"7802408003118",5,144.40,39.71,34.81,179.21,109.59,24.104,214.00,21.91,19.2,233.2,194.8,8.974
MACROZONA_5,RAYITA VAINILLA IDEAL 30 GR,IDEAL,"7803473541123",2,137.00,4.24,5.88,142.88,131.12,4.292,200.00,0.0,0.0,200.0,200.0,0.0
MACROZONA_1,ACEITE VEGETAL BONANZA 900 ML,BONANZA,"7808743600555",2,1389.00,55.15,76.44,1465.44,1312.56,5.503,1575.00,106.07,147.0,1722.0,1428.0,9.333
MACROZONA_4,VINO VIÑA SAN PEDRO GATO CABERNET SAUVIGNON 2 L,GATO,"7804300121440",4,2648.75,136.21,133.49,2782.24,2515.26,5.04,3425.00,165.83,162.51,3587.51,3262.49,4.745
MACROZONA_1,"LECHE DESCREMADA SOPROLE CON TAPA, 1 LT",SOPROLE,"7802900001346",4,773.25,94.63,92.73,865.98,680.52,11.993,1024.75,49.5,48.51,1073.26,976.24,4.734
MACROZONA_5,PACK 6X CERVEZA CRISTAL CERO RADLER 350 ML,CRISTAL,"7802100002723",3,3339.33,147.52,166.93,3506.26,3172.4,4.999,4333.33,152.75,172.86,4506.19,4160.48,3.989
MACROZONA_4,LECHE CHOCOLATE SIN LACTOSA SOPROLE 1 L,SOPROLE,"7802900195076",2,1019.00,0.0,0.0,1019.0,1019.0,0.0,1350.00,70.71,98.0,1448.0,1252.0,7.259
MACROZONA_4,CÓCTEL VODKA SPIRIT MOJITO 5.5º 275 CC,SPIRIT,"8411640001340",9,1165.56,93.24,60.92,1226.47,1104.64,5.226,1571.11,73.39,47.95,1619.06,1523.16,3.052
MACROZONA_5,TÉ VERDE PREMIUM SUPREMO 20 BOLSITAS,SUPREMO,"7801875000583",4,1076.50,57.65,56.49,1132.99,1020.01,5.248,1615.00,95.74,93.83,1708.83,1521.17,5.81
MACROZONA_6,MAYONESA HELLMANS 670 G,HELLMANN'S,"7805000312329",7,1400.29,251.33,186.18,1586.47,1214.1,13.296,2031.43,224.31,166.17,2197.6,1865.26,8.18
MACROZONA_3,GALLETITAS MANA LIVIANAS VAINILLA 3 X 131 G.,MANA,"7790040720800",3,1222.33,223.06,252.42,1474.75,969.92,20.65,1933.33,115.47,130.67,2064.0,1802.67,6.759
MACROZONA_5,ATUN MAR DEL SUR 160G, ,"7803505190015",9,840.89,137.96,90.13,931.02,750.76,10.718,1202.22,149.06,97.39,1299.61,1104.84,8.101
MACROZONA_2,CREMA DE AJI CHILENO JB 100 G,JB,"7802640000142",2,405.50,67.18,93.1,498.6,312.4,22.959,595.00,7.07,9.8,604.8,585.2,1.647
MACROZONA_2,BARRA CEREAL MANZANA QUAKER 20 G,QUAKER,"7802000003714",2,126.00,19.8,27.44,153.44,98.56,21.778,200.00,0.0,0.0,200.0,200.0,0.0
MACROZONA_2,GALLETA COSTA DONUTS BLANCO 100 GRS,COSTA,"7802215508530",4,664.25,151.59,148.56,812.81,515.69,22.365,1025.00,86.6,84.87,1109.87,940.13,8.28
MACROZONA_5,"CHOCOLATE ROCKLETS CON MANÍ, 35 G.",ROCKLETS,"7802225427197",20,304.50,70.68,30.98,335.48,273.52,10.173,450.00,88.85,38.94,488.94,411.06,8.654
MACROZONA_4,CAFÉ SELLO ROJO TRADICIONAL X 600 G,SELLO ROJO,"7702032106691",4,3979.00,252.78,247.72,4226.72,3731.28,6.226,5499.75,389.23,381.45,5881.2,5118.3,6.936
MACROZONA_3,JABON DE LAVAR BLANCO BEBE 170 G POPEYE,MARCA DUMMY,"7805045001080",5,705.20,59.29,51.97,757.17,653.23,7.369,1020.00,103.68,90.88,1110.88,929.12,8.91
MACROZONA_5,PAPAS FRITAS SPICY CHEDDAR INFERNO 175 GR,INFERNO,"7802351002022",10,924.90,112.22,69.56,994.46,855.34,7.52,1282.00,204.82,126.95,1408.95,1155.05,9.902
MACROZONA_2,FIDEO SPAGHETTI DON VITORIO 400GR,DON VITTORIO,"7750243286145",3,418.00,105.48,119.37,537.37,298.63,28.557,666.67,28.87,32.67,699.33,634.0,4.9
MACROZONA_4,POROTOS GRANADOS WASIL 380 G,MARCA DUMMY,"7801305004143",6,1454.83,242.46,194.01,1648.84,1260.82,13.336,2098.33,246.2,197.0,2295.34,1901.33,9.389
MACROZONA_5,MANJAR NESTLE SIN LACTOSA 500G ,NESTLÉ,"7613038464367",3,914.67,580.68,657.1,1571.76,257.57,71.84,2113.33,109.7,124.13,2237.47,1989.2,5.874
MACROZONA_3,SALAME LA PREFERIDA 100 G,LA PREFERIDA,"7801916030340",2,1149.00,100.41,139.16,1288.16,1009.84,12.111,1625.00,35.36,49.0,1674.0,1576.0,3.015
MACROZONA_5,MOROCHA BALLS 120G,MOROCHA,"7613037462456",6,1103.67,73.02,58.43,1162.1,1045.24,5.294,1440.00,46.9,37.53,1477.53,1402.47,2.606
MACROZONA_5,"LECHE DE ALMENDRAS LONCOLECHE, 1 L",MARCA DUMMY,"7802910006515",2,1969.00,0.0,0.0,1969.0,1969.0,0.0,3100.00,0.0,0.0,3100.0,3100.0,0.0
MACROZONA_5,PATÉ PASTA SABOR JAMÓN LA PREFERIDA 125GR,LA PREFERIDA,"7801916000176",2,323.00,0.0,0.0,323.0,323.0,0.0,500.00,0.0,0.0,500.0,500.0,0.0
MACROZONA_4,PISCO MAL PASO ESPECIAL 35° 1 L,MAL PASO,"7804617140097",4,5626.75,604.02,591.94,6218.69,5034.81,10.52,8025.00,670.2,656.79,8681.79,7368.21,8.184
MACROZONA_5,ACONDICIONADOR NUTRICIÓN ÓLEO-MICELAR DOVE 400 ML,DOVE,"7891150055230",2,1401.00,210.72,292.04,1693.04,1108.96,20.845,1945.00,77.78,107.8,2052.8,1837.2,5.542
MACROZONA_4,ANTITRANSPIRANTE EN AEROSOL AXE APOLLO 152 CC.,AXE,"7791293025896",3,1551.33,166.93,188.9,1740.23,1362.44,12.176,2550.00,180.28,204.0,2754.0,2346.0,8.0
MACROZONA_1,CERVEZA PATAGONIA RED LAGER AUSTRAL 470 CC,AUSTRAL,"7802100004000",2,4614.00,0.0,0.0,4614.0,4614.0,0.0,6500.00,0.0,0.0,6500.0,6500.0,0.0
MACROZONA_3,SNACKS DE TODITO II SABOR QUESO 50G,DE TODITO,"7802000015137",2,380.50,65.76,91.14,471.64,289.36,23.953,675.00,35.36,49.0,724.0,626.0,7.259
MACROZONA_2,MAYONESA KRAFT FRASCO 443 ML,KRAFT,"021000026968",7,2026.29,168.62,124.91,2151.2,1901.37,6.165,2757.14,300.59,222.68,2979.83,2534.46,8.077
MACROZONA_3,FIDEO CAB/LARGO 400 LUCHETTI G L,LUCCHETTI,"7802500000015",2,594.50,6.36,8.82,603.32,585.68,1.484,790.00,0.0,0.0,790.0,790.0,0.0
MACROZONA_3,FIDEO ESPIRAL 400 G LUCCHETTI,LUCCHETTI,"7802500001081",3,573.00,38.43,43.49,616.49,529.51,7.59,846.67,55.08,62.32,908.99,784.34,7.361
MACROZONA_2,AGUA MAS CITRUS CON GAS 2L,MAS,"7801620005788",4,824.75,66.76,65.42,890.17,759.33,7.933,1175.00,119.02,116.64,1291.64,1058.36,9.927
MACROZONA_6,HELADO FRUGELE PIÑA 60ML, ,"7802705400948",2,228.00,39.6,54.88,282.88,173.12,24.07,350.00,0.0,0.0,350.0,350.0,0.0
MACROZONA_3,POSTRE HELADO GUALLARAUCO MANJAR CHOCOLATE 611G,GUALLARAUCO,"7803908006746",2,2987.00,19.8,27.44,3014.44,2959.56,0.919,4000.00,0.0,0.0,4000.0,4000.0,0.0
MACROZONA_4,PAN DE MOLDE INTEGRAL AVENA QUINOA FUCH 380 G,FUCH,"7803480001085",6,1350.33,110.7,88.58,1438.92,1261.75,6.56,1895.00,108.77,87.03,1982.03,1807.97,4.593
MACROZONA_6,DANKY LOVER 1UN,DANKY,"7613287792143",3,1182.33,15.31,17.32,1199.66,1165.01,1.465,1526.67,63.51,71.87,1598.53,1454.8,4.707
MACROZONA_2,HELADO FRAC VAINILLA 70ML, ,"7802705401105",2,482.00,0.0,0.0,482.0,482.0,0.0,690.00,0.0,0.0,690.0,690.0,0.0
MACROZONA_4,PASTA CAROZZI CABELLO DE ANGEL CORTO 1 400 GRS,CAROZZI,"7802575001030",44,561.05,78.95,23.33,584.37,537.72,4.158,812.89,97.61,28.84,841.73,784.04,3.548
MACROZONA_4,NÉCTAR SPRIM DURAZNO 190 ML,SPRIM,"7802575220127",18,171.17,28.08,12.97,184.14,158.19,7.579,310.00,61.07,28.21,338.21,281.79,9.101
MACROZONA_3,DE TODITO I 140G,DE TODITO,"7802000015151",12,768.67,96.7,54.71,823.38,713.95,7.118,1083.25,93.82,53.09,1136.34,1030.16,4.901
MACROZONA_5,JUGO EN POLVO SPRIM PAPAYA RINDE 1 L,SPRIM,"7802575223555",7,121.29,33.01,24.46,145.74,96.83,20.165,198.57,26.73,19.8,218.37,178.77,9.971
MACROZONA_4,"SALCHICHAS DE PAVO PF, 250 G",MARCA DUMMY,"7801930000923",33,492.06,74.5,25.42,517.48,466.64,5.166,752.70,117.47,40.08,792.78,712.62,5.325
MACROZONA_4,LASAÑA BOLOÑESA PF 330 GR,PF,"7801930019925",3,1521.67,14.43,16.33,1538.0,1505.33,1.073,2013.33,176.16,199.35,2212.68,1813.99,9.901
MACROZONA_4,AVENA INSTANTÁNEA QUAKER 450 GR,QUAKER,"7802000014949",46,916.17,118.02,34.11,950.28,882.07,3.723,1347.13,159.69,46.15,1393.28,1300.98,3.426
MACROZONA_6,SALCHICHA LLANQUIHUE SACHET (5 UNIDADES),MARCA DUMMY,"7801970026099",11,1359.27,130.1,76.89,1436.16,1282.39,5.656,1946.36,130.63,77.2,2023.56,1869.16,3.966
MACROZONA_3,BEBIDA ENERGIZANTE SCORE ENERGY DRINK MOJITO 500 ML,SCORE,"742832584111",2,895.00,134.35,186.2,1081.2,708.8,20.804,1575.00,106.07,147.0,1722.0,1428.0,9.333
MACROZONA_6,MÁQUINA PARA AFEITAR GILLETTE PRESTOBARBA2 UTRAGRIP,GILLETTE,"7501009222729",6,482.67,120.51,96.42,579.09,386.24,19.977,750.00,63.25,50.61,800.61,699.39,6.748
MACROZONA_3,"CHOCOLATE MILKA EXTRA CACAO, 100 G",MILKA,"8590160955088",4,976.75,80.8,79.19,1055.94,897.56,8.107,1425.00,64.55,63.26,1488.26,1361.74,4.439
MACROZONA_2,"GALLETAS TRITÓN RELLENAS VAINILLA MCKAY, 126 G",TRITON,"7802230086952",15,458.33,78.43,39.69,498.02,418.64,8.66,688.60,122.15,61.82,750.42,626.78,8.977
MACROZONA_2,SNACKS DE TODITO II SABOR QUESO 50G,DE TODITO,"7802000015137",6,420.67,32.05,25.64,446.31,395.02,6.096,641.33,37.55,30.05,671.38,611.28,4.685
MACROZONA_2,"GALLETAS MINI MOROCHA MCKAY,50 G",MOROCHA,"7613032443221",10,208.70,35.01,21.7,230.4,187.0,10.398,314.70,24.36,15.1,329.8,299.6,4.798
MACROZONA_5,LECHE SIN LACTOSA DESCREMADA COLUN 1L,COLUN,"7802920009339",3,959.33,68.13,77.09,1036.43,882.24,8.036,1249.33,87.18,98.65,1347.99,1150.68,7.896
MACROZONA_5,JUGO EN POLVO SPRIM SABOR NARANJA 35GR RINDE 1 LITRO,SPRIM,"7802575223524",16,123.81,25.06,12.28,136.09,111.53,9.918,196.25,22.17,10.87,207.12,185.38,5.536
MACROZONA_4,LIVEAN JUGOPOLVO MANZANA DP10Ux7GR,LIVEAN,"7802800577637",3,114.67,13.05,14.77,129.44,99.9,12.88,200.00,0.0,0.0,200.0,200.0,0.0
MACROZONA_6,QUESO RAYADO FINO REGGIANITO COLUN 40G,COLUN,"7802920423609",12,573.58,99.96,56.56,630.14,517.02,9.861,845.00,103.79,58.73,903.73,786.27,6.95
MACROZONA_4,CREMA COLUN S/T 1 L,COLUN,"7802920000435",16,2221.63,607.13,297.5,2519.12,1924.13,13.391,3005.56,605.97,296.93,3302.49,2708.64,9.879
MACROZONA_1,CANELA MOLIDA EDRA 15 G,EDRA,"7802420004681",3,363.33,11.72,13.26,376.59,350.07,3.65,483.33,28.87,32.67,516.0,450.67,6.759
MACROZONA_6,LECHE SIN LACTOSA COLUN CAPUCCINO 330ML,COLUN,"7802920008110",7,639.43,106.48,78.88,718.31,560.55,12.336,932.86,98.44,72.93,1005.78,859.93,7.817
MACROZONA_4,LASAÑA CAROZZI PRECOCIDA 200 GRS,CAROZZI,"7802575015518",7,609.43,86.61,64.16,673.59,545.27,10.528,888.57,103.19,76.44,965.01,812.13,8.603
MACROZONA_6,CREMA COLUN S/T 1 L,COLUN,"7802920000435",8,2521.88,334.01,231.46,2753.33,2290.42,9.178,3438.50,343.84,238.27,3676.77,3200.23,6.929
MACROZONA_4,SALSA DE SOYA TRAVERSO 250 ML,TRAVERSO,"7802315560667",19,821.00,52.9,23.79,844.79,797.21,2.897,1168.32,133.11,59.85,1228.17,1108.46,5.123
MACROZONA_4,CHICLE BIGTIME ULTRA RED BERRY 24GR 12 UN,BIGTIME,"7794612413831",10,636.10,26.93,16.69,652.79,619.41,2.624,918.90,46.7,28.95,947.85,889.95,3.15
MACROZONA_2,"NÉCTAR ANDINA DEL VALLE MANZANA 1,5 L",ANDINA DEL VALLE,"7802820700435",5,889.40,137.14,120.21,1009.61,769.19,13.515,1300.00,70.71,61.98,1361.98,1238.02,4.768
MACROZONA_6,SUCEDÁNEO DE LIMÓN  250ML, ,"7802337801014",6,417.33,67.45,53.97,471.3,363.36,12.932,608.33,66.46,53.18,661.51,555.16,8.742
MACROZONA_5,SNACKS CHEEZELS SABOR QUESO 200G,CHEEZELS,"7802000013560",4,1032.50,47.17,46.23,1078.73,986.27,4.477,1572.50,98.45,96.48,1668.98,1476.02,6.135
MACROZONA_5,CARPETA CARTULINA ARTEL 18 PLIEGOS,ARTEL,"7807210019302",2,1070.00,28.28,39.2,1109.2,1030.8,3.664,1620.00,42.43,58.8,1678.8,1561.2,3.63
MACROZONA_4,SAL BIOSAL DOYPACK 400 GRS,BIOSAL,"7803600000813",11,1006.09,129.94,76.79,1082.88,929.3,7.633,1478.09,169.86,100.38,1578.47,1377.71,6.791
MACROZONA_4,"JUGO CONC TRAVERSO 900CC, NARANJA.",TRAVERSO,"7802325023398",2,1053.00,74.95,103.88,1156.88,949.12,9.865,1400.00,70.71,98.0,1498.0,1302.0,7.0
MACROZONA_5,HELADO SAVORY COLA DE TIGRE 70 ML,COLA DE TIGRE,"7613033495335",16,283.00,38.14,18.69,301.69,264.31,6.604,403.75,45.73,22.41,426.16,381.34,5.55
MACROZONA_4,HUEVO DE PASCUA ARCOR SAPITO BANDEJA DE 107 GR,ARCOR,"7802225572576",2,1194.50,68.59,95.06,1289.56,1099.44,7.958,1600.00,0.0,0.0,1600.0,1600.0,0.0
MACROZONA_4,SHAMPOO DOVE 200ML RITUAL REPARA,DOVE,"7891150053144",2,1000.00,0.0,0.0,1000.0,1000.0,0.0,1545.00,63.64,88.2,1633.2,1456.8,5.709
MACROZONA_4,AGUA PURIFICADA CON GAS BENEDICTINO BOTELLA 2 L,BENEDICTINO,"7802820441802",15,563.00,55.6,28.14,591.14,534.86,4.998,986.00,175.08,88.6,1074.6,897.4,8.986
MACROZONA_2,NESTLE LECHE ASADA 120 G ,NESTLÉ,"7613038883762",2,423.50,19.09,26.46,449.96,397.04,6.248,560.00,28.28,39.2,599.2,520.8,7.0
MACROZONA_4,ACEITE VEGETAL DE REYES 900ML.,MARCA DUMMY,"7804609020062",2,1006.50,9.19,12.74,1019.24,993.76,1.266,1395.00,7.07,9.8,1404.8,1385.2,0.703
MACROZONA_6,BEBIDA SPRITE SIN AZÚCAR DESECHABLE 1.75 L,SPRITE,"7801610175217",2,1300.00,282.84,392.0,1692.0,908.0,30.154,1775.00,106.07,147.0,1922.0,1628.0,8.282
MACROZONA_2,SOPROLE ACTIV FRUTILLA 120G,SOPROLE,"7802900228422",2,250.50,27.58,38.22,288.72,212.28,15.257,350.00,0.0,0.0,350.0,350.0,0.0
MACROZONA_4,PAPAS PREFRITA MINUTO VERDE 500 G,MARCA DUMMY,"7801220901190",12,875.58,107.68,60.93,936.51,814.66,6.958,1261.67,206.92,117.08,1378.74,1144.59,9.279
MACROZONA_4,CERVEZA ESCUDO RET 1.2 LTS,ESCUDO,"7802100001887",7,854.43,106.83,79.14,933.57,775.29,9.262,1157.14,151.19,112.0,1269.14,1045.14,9.679
MACROZONA_2,"BEBIDA COCA-COLA SIN AZÚCAR 1,5 L",COCA-COLA,"7801610350409",7,1227.57,153.45,113.68,1341.25,1113.89,9.261,1722.86,40.71,30.16,1753.01,1692.7,1.75
MACROZONA_2,CERVEZA AUSTRAL LONG NECK PACK X4 330 ML,AUSTRAL,"7809634100192",2,2588.00,2952.88,4092.48,6680.48,-1504.48,158.133,6600.00,0.0,0.0,6600.0,6600.0,0.0
MACROZONA_4,VILAY COCO SIN AZÚCAR 1LT,VILAY,"700083653086",2,1495.00,7.07,9.8,1504.8,1485.2,0.656,2150.00,70.71,98.0,2248.0,2052.0,4.558
MACROZONA_1,COMINO MOLIDO EDRA 15 GR,EDRA,"7802420004735",2,202.00,2.83,3.92,205.92,198.08,1.941,300.00,0.0,0.0,300.0,300.0,0.0
MACROZONA_2,"CEREAL CHOCAPIC NESTLÉ, BOLSA INDV. 30 G",CHOCAPIC,"7613031291441",6,234.33,28.53,22.83,257.16,211.51,9.741,350.00,0.0,0.0,350.0,350.0,0.0
MACROZONA_2,COLORACIÓN ILICIT 5/0 CASTAÑO CLARO REGULAR 45 GR,ILICIT,"7804923031287",2,1449.00,0.0,0.0,1449.0,1449.0,0.0,1950.00,70.71,98.0,2048.0,1852.0,5.026
MACROZONA_4,STEVIA  180ML,STEVIA,"7804000002247",4,1491.00,6.0,5.88,1496.88,1485.12,0.394,2060.00,126.75,124.22,2184.22,1935.78,6.03
MACROZONA_5,ACEITE OLIVA EXTRA VIRGEN 500 ML CH,MARCA DUMMY,"7802810002310",2,3954.50,262.34,363.58,4318.08,3590.92,9.194,4700.00,282.84,392.0,5092.0,4308.0,8.34
MACROZONA_3,GASEOSA BILZ ZERO 2 LTR,BILZ,"7801620006501",4,1012.50,62.92,61.66,1074.16,950.84,6.09,1399.75,115.18,112.88,1512.63,1286.87,8.064
MACROZONA_3,SAN REMO CHORITOS AL NATURAL  190G,SAN REMO,"8410721072248",2,920.00,84.85,117.6,1037.6,802.4,12.783,1249.50,70.0,97.02,1346.52,1152.48,7.765
MACROZONA_5,MASTICABLE TUBO UVA ÁCIDA FINI 1 UND,FINI,"7908228801924",4,722.00,23.78,23.3,745.3,698.7,3.227,925.00,64.55,63.26,988.26,861.74,6.839
MACROZONA_3,BEBIDA ENERGÉTICA RED BULL TRADICIONAL LATA 473CC ,RED BULL,"9002490238841",8,1579.38,258.6,179.2,1758.58,1400.17,11.346,2373.75,198.06,137.25,2511.0,2236.5,5.782
MACROZONA_5,JABÓN VÁLVULA FAMILAND AVENA KARITE 500 ML.,MARCA DUMMY,"7804945061774",2,961.50,369.82,512.54,1474.04,448.96,53.306,1605.00,21.21,29.4,1634.4,1575.6,1.832
MACROZONA_5,CEREAL MONO CHOC COSTA 260 GRS,MONO CHOC,"7800120166777",5,1083.00,77.1,67.58,1150.58,1015.42,6.24,1490.00,22.36,19.6,1509.6,1470.4,1.315
MACROZONA_5,TIKA CHIPS NATIVAS ANDINAS 180 G,TIKA,"7804630010582",4,2154.00,17.34,16.99,2170.99,2137.01,0.789,2842.50,98.45,96.48,2938.98,2746.02,3.394
MACROZONA_5,"ALIM EN BASE A COCO VEGGIE 115G, BERRIES",NESTLÉ VEGGIE,"7613038883953",3,360.00,21.79,24.66,384.66,335.34,6.851,466.67,28.87,32.67,499.33,434.0,7.0
MACROZONA_4,OKF FARMERS ALOE VERA COCONUT 500 ML,OKF,"8809041429335",12,889.42,310.51,175.69,1065.11,713.73,19.753,1420.83,234.96,132.94,1553.78,1287.89,9.357
MACROZONA_4,SALAME ITALIANO SAN JORGE 100 G,SAN JORGE,"7801907001724",2,1149.00,0.0,0.0,1149.0,1149.0,0.0,1750.00,70.71,98.0,1848.0,1652.0,5.6
MACROZONA_5,VINO MERLOT 700 ML SANTA EMILIANA,SANTA EMILIANA,"7804320098784",4,2078.25,140.5,137.69,2215.94,1940.56,6.625,2725.00,184.84,181.15,2906.15,2543.85,6.648
MACROZONA_5,GALLETA DE MAIZ SANISSIMO SALMAS 144GR,SANISSIMO,"658480001101",4,1189.50,196.94,193.0,1382.5,996.5,16.225,1747.50,159.45,156.26,1903.76,1591.24,8.942
MACROZONA_2,HARINA JUANA 1 KG,JUANA,"7707325840085",2,1175.00,106.07,147.0,1322.0,1028.0,12.511,1675.00,35.36,49.0,1724.0,1626.0,2.925
MACROZONA_6,"YOGU YOGU LONCOLECHE FRUTILLA, 200 ML",LONCOLECHE,"7802910301207",5,320.00,21.21,18.59,338.59,301.41,5.811,452.00,39.62,34.73,486.73,417.27,7.684
MACROZONA_5,ATÚN LOMITOS AL AGUA MERKAT 170 G,MERKAT,"6955933012399",2,795.00,0.0,0.0,795.0,795.0,0.0,1100.00,0.0,0.0,1100.0,1100.0,0.0
MACROZONA_5,LECHE CHOCOLATADA SUPER CALO 1 LT X 12,SUPER CALO,"7802910001572",2,9720.00,0.0,0.0,9720.0,9720.0,0.0,13900.00,0.0,0.0,13900.0,13900.0,0.0
MACROZONA_5,MABU GOMITAS MINIBURGER BSx36UN,MABU,"6941051303105",2,2450.00,0.0,0.0,2450.0,2450.0,0.0,3190.00,0.0,0.0,3190.0,3190.0,0.0
MACROZONA_5,LUSTRAMUEBLE LAVANDA 250 ML,MARCA DUMMY,"7805040313027",8,970.38,64.09,44.41,1014.79,925.96,4.577,1350.00,100.0,69.3,1419.3,1280.7,5.133
MACROZONA_5,"PIZZA A LA PIEDRA VEGETARIANA PF LISTO, 465 GR.",MARCA DUMMY,"7801930010885",5,2234.00,432.53,379.13,2613.13,1854.87,16.971,3216.00,352.46,308.95,3524.95,2907.05,9.607
MACROZONA_6,YERBA MATE CON PALO SABOR MIEL CBSE X 500 GR,CBSE,"7790710000225",3,2386.00,90.27,102.15,2488.15,2283.85,4.281,3200.00,264.58,299.39,3499.39,2900.61,9.356
MACROZONA_5,FILTRO GIZEH XL SLIM 6MM 100UN,GIZEH,"4002604374767",2,780.00,254.56,352.8,1132.8,427.2,45.231,1250.00,70.71,98.0,1348.0,1152.0,7.84
MACROZONA_6,JUGO VIVO LIGHT PIÑA 7 G,VIVO,"7802200266049",4,122.50,8.66,8.49,130.99,114.01,6.928,207.50,15.0,14.7,222.2,192.8,7.084
MACROZONA_1,PACK CERVEZA SOL LATA 473 ML X6,SOL,"7802100003522",2,3462.00,0.0,0.0,3462.0,3462.0,0.0,5250.00,353.55,490.0,5740.0,4760.0,9.333
MACROZONA_1,HELADO SAVORY TRES LECHES 1 LT,SAVORY,"7613031238217",2,2025.00,0.0,0.0,2025.0,2025.0,0.0,2970.00,28.28,39.2,3009.2,2930.8,1.32
MACROZONA_4,"MIX MANI SALADO,ALMEND MIEL,CRANBER, MARCOPOLO 80G",MARCO POLO,"7802420127151",2,906.00,26.87,37.24,943.24,868.76,4.11,1550.00,0.0,0.0,1550.0,1550.0,0.0
MACROZONA_4,PAPEL DE ALUMINIO 7.5M ILKO,ILKO,"7806810200769",6,832.50,86.67,69.35,901.85,763.15,8.331,1208.17,119.83,95.89,1304.05,1112.28,7.937
MACROZONA_5,CEREAL CHOCAPIC 350G,CHOCAPIC,"7613287521507",5,1640.40,159.99,140.24,1780.64,1500.16,8.549,2300.00,158.11,138.59,2438.59,2161.41,6.026
MACROZONA_4,ALFAJORES CON MANJAR PULMAHUE 2 UN,PULMAHUE,"7803495002206",2,1063.50,0.71,0.98,1064.48,1062.52,0.092,1574.50,105.36,146.02,1720.52,1428.48,9.274
MACROZONA_4,JAMON ENDIABLADO PLUMROSE 115GR,PLUMROSE,"7591081110915",3,1411.00,92.67,104.86,1515.86,1306.14,7.432,1876.67,116.76,132.13,2008.8,1744.54,7.041
MACROZONA_3,PAPAS FRITAS LAYS MAXX SABOR MAYO KETCHUP 200G,LAY'S,"7802000011030",2,1011.50,125.16,173.46,1184.96,838.04,17.149,1849.50,70.0,97.02,1946.52,1752.48,5.246
MACROZONA_4,GOMITAS TRULULU CASQUITOS 90G,TRULULU,"7702993029039",3,567.33,2.31,2.61,569.95,564.72,0.461,799.67,0.58,0.65,800.32,799.01,0.082
